,id,overall_sent,time_period_labour,time_period_conservatives
2321741,1175347411784523778,-2,3,1
3025367,1176995723637772288,1,4,2
639834,1171521905590849537,1,1,1
937105,1172080117662789633,1,1,1
2788701,1176546422885212160,1,4,1
2318371,1175340095001509888,-1,3,1
4454719,1180170294746595328,-1,1,4
1028043,1172203261908213765,1,1,1
2071696,1174630349277749248,0,3,1
4030256,1179396103738920961,1,1,1
714613,1171713196304097280,-1,1,1
1945617,1174292991319711744,-1,1,1
492900,1171308191101202432,0,1,1
1137299,1172432702387044352,0,1,1
1009171,1172176722558640128,-1,1,1
1145128,1172441695415259137,0,1,1
550140,1171373757589594112,-1,1,1
2599647,1176176666244210696,1,1,1
2042938,1174577507116494848,1,3,1
1397263,1172993563078139906,-2,1,1
267302,1171020240739799040,-2,1,1
1944257,1174290907329433602,-1,1,1
2634518,1176232570603917322,-1,1,1
3909353,1179088868081057792,-1,1,3
3494047,1178121523447681030,-1,1,3
202822,1170967241254408192,1,1,1
2633847,1176231245371596800,2,1,1
2520972,1176028462127165440,-1,1,1
3827555,1178927241700478976,-1,1,3
1616962,1173574978131898370,-1,2,1
3865617,1178986274146983936,0,1,3
963672,1172109221116227584,0,1,1
1331055,1172841944994721792,-1,1,1
3859348,1178975321636380672,0,1,3
3709732,1178640985552834560,-3,1,3
1119717,1172405098573488133,-1,1,1
4091788,1179482833632542721,0,1,1
2920891,1176807253376196608,2,4,2
264183,1171017766918402048,-1,1,1
1672963,1173668953467568135,-1,2,1
963188,1172108613428666368,1,1,1
4002043,1179352523074920448,-1,1,1
294881,1171041377054015490,0,1,1
1404923,1173012291039760385,2,1,1
2181035,1174933256497549312,0,3,1
3575291,1178320072919650304,2,1,3
1959888,1174318539957833728,0,1,1
2394526,1175601775254081536,1,3,1
1513019,1173304829344722944,1,2,1
3073080,1177136632744615937,-2,4,2
4583199,1180526152408014853,0,1,4
839734,1171898941560037382,2,1,1
3923178,1179116975844450304,0,1,3
4185362,1179681683307671552,-1,1,4
638991,1171520263663452165,0,1,1
704589,1171701385202733056,0,1,1
822155,1171882230920204288,2,1,1
4147279,1179631669323673600,0,1,4
3843178,1178947955061067776,-1,1,3
661369,1171565457477918721,1,1,1
218376,1170980901427318784,-1,1,1
2460948,1175795746043547650,0,3,1
2314678,1175332550400761857,-1,3,1
2627325,1176220341410107394,0,1,1
2542900,1176059615861256192,-1,1,1
1861366,1174093250707296256,1,2,1
606069,1171451591167111168,1,1,1
1488541,1173254993081765888,1,2,1
1867117,1174123363385643008,0,1,1
2211280,1174984846759870464,0,3,1
2356311,1175465005606735872,-1,3,1
483769,1171288949702189057,-1,1,1
229414,1170990260471418880,-1,1,1
639938,1171522091859861509,0,1,1
2459299,1175789200978915328,1,3,1
4641397,1180661209571500034,-2,1,1
1665739,1173658208445063169,-1,2,1
2243010,1175062189226545152,-1,3,1
1915412,1174252165323546624,-1,1,1
2045107,1174581625730019328,1,3,1
721492,1171723569090519040,1,1,1
2329345,1175365096362561541,-2,3,1
392061,1171132225904988160,-1,1,1
4302162,1179844162692276225,-1,1,4
627126,1171494744456720387,0,1,1
1735089,1173847379549786112,-1,2,1
2962220,1176894478352834560,-2,4,2
2627073,1176219946109607936,0,1,1
2620030,1176208957897170944,-1,1,1
1797622,1173967533139025920,1,2,1
660995,1171564087404351489,0,1,1
2215732,1174993884600033280,0,3,1
2794522,1176554196310593536,-1,4,1
585725,1171418005512830976,1,1,1
1957315,1174313389293809665,2,1,1
4280125,1179814667549589504,-1,1,4
2443007,1175735955921096704,0,3,1
2131768,1174760664243560448,-1,3,1
2446220,1175746070481113093,0,3,1
546797,1171369437280264192,-1,1,1
604265,1171448939402256384,1,1,1
856048,1171916351021228032,2,1,1
4784349,1180976626357673984,0,1,1
698391,1171693911741489152,-2,1,1
1828312,1174035539638575107,0,2,1
707608,1171705017608351745,0,1,1
1468536,1173209387026046977,-2,2,1
666725,1171602332124975104,1,1,1
1161432,1172465506097541125,0,1,1
2562151,1176090967612387328,-3,1,1
2647278,1176264355576520709,-1,1,1
1905466,1174240731801837569,-1,1,1
3918989,1179107967544766465,0,1,3
4780155,1180967304911347719,-2,1,1
666953,1171605169190031360,0,1,1
655126,1171549081317052423,0,1,1
674358,1171660784520368129,-1,1,1
3860118,1178976698332786688,-1,1,3
453796,1171192501966901253,1,1,1
1896803,1174228244599644160,-1,1,1
2229445,1175024085174247424,0,3,1
1766191,1173898047467790337,-2,2,1
2090027,1174665263368851457,1,3,1
188009,1170954395363753985,-2,1,1
4663341,1180757492864815104,0,1,1
3401173,1177923597987467266,0,1,1
3971206,1179282031454359552,-1,1,1
577374,1171406316004368384,1,1,1
529399,1171348292447420416,-2,1,1
546491,1171369062099763201,1,1,1
2399921,1175655907881095169,-1,3,1
3469394,1178056222437707779,0,1,1
3833346,1178935014131736577,0,1,3
3988078,1179325728216817666,-2,1,1
1335504,1172850600058470400,-1,1,1
300909,1171046390325305345,0,1,1
1865490,1174110129345769475,1,2,1
2055059,1174599393137299456,1,3,1
4111450,1179507095210737664,-1,1,1
586865,1171419653157117952,1,1,1
1930888,1174271852165980163,0,1,1
1882427,1174211939263758338,0,1,1
1034127,1172211621495738368,3,1,1
2545856,1176063923029782530,-1,1,1
1910781,1174246748598013952,0,1,1
2261529,1175118183113601025,0,3,1
981601,1172131510872358912,1,1,1
661179,1171564805855109120,-1,1,1
1530026,1173336949173686274,0,2,1
296693,1171042859388231680,0,1,1
4387625,1180042934667771904,0,1,4
1978591,1174364722344288256,-2,1,1
1958610,1174315964491603969,0,1,1
3498993,1178166544305737728,1,1,3
2238889,1175049671837986816,0,3,1
666405,1171598442558304256,1,1,1
4006107,1179357744052264960,-2,1,1
3490066,1178099257741627392,-1,1,3
2671066,1176389471534759936,-2,4,1
1530850,1173338465217515520,-1,2,1
2464637,1175806459721990145,0,3,1
2469609,1175821810660777985,-3,3,1
2241717,1175058186388344832,0,3,1
2513298,1176016560416284672,-1,1,1
2055896,1174600944920813568,0,3,1
2783315,1176539020500918277,0,4,1
3926024,1179122402556559360,-2,1,3
4068125,1179452455232442369,-4,1,1
3258614,1177558528539725825,0,1,2
3458842,1178038862444138499,0,1,1
1141614,1172437598226137089,0,1,1
1253712,1172640319705423872,-1,1,1
2615717,1176202162453590017,-2,1,1
4691571,1180795662725783552,1,1,1
2367068,1175494597419634688,0,3,1
2613211,1176198428566540288,0,1,1
2447355,1175748931248099328,-1,3,1
1965151,1174330858020454403,-1,1,1
1860130,1174090033084686336,0,2,1
1076160,1172265780093890560,0,1,1
632877,1171508467623817216,0,1,1
371598,1171111799284015105,0,1,1
4229510,1179738431737470982,0,1,4
1325839,1172832728112386048,0,1,1
3177931,1177326556424867845,0,4,2
2773054,1176523512867172353,0,4,1
2425047,1175703378959224838,0,3,1
3278246,1177611233610141698,1,1,2
796306,1171853516454936577,0,1,1
713436,1171711739416760320,1,1,1
2064534,1174616928314429440,1,3,1
1939739,1174284559497736192,0,1,1
604689,1171449642107600896,-3,1,1
1124236,1172411929500864512,0,1,1
1881970,1174211234436190208,0,1,1
375293,1171115667128487938,-2,1,1
1958948,1174316643230670849,0,1,1
4149922,1179637787391336448,0,1,4
2635295,1176233900663693312,0,1,1
3428781,1177985382945820672,1,1,1
2326342,1175357833723990016,-2,3,1
4751469,1180916562930339841,0,1,1
1452392,1173179360116953088,-2,2,1
2043450,1174578560654368768,-1,3,1
1957282,1174313319437615104,0,1,1
1520712,1173319349756710914,1,2,1
1440359,1173159171111493632,-2,2,1
2665410,1176378823488806913,-1,4,1
3996602,1179345719322402816,0,1,1
2899044,1176775409695973377,0,4,2
1671944,1173667356012417027,0,2,1
3863465,1178982766945488896,-1,1,3
3575571,1178320741969858560,-3,1,3
636732,1171516109964472320,0,1,1
2598469,1176174421817659392,1,1,1
2633533,1176230705380151300,-1,1,1
2611919,1176196553800896513,-2,1,1
2464812,1175807041656541185,-1,3,1
962693,1172108020203106304,1,1,1
2353023,1175451893331648513,-2,3,1
3679069,1178590629108039680,1,1,3
1172109,1172481169365098496,-1,1,1
2006308,1174420548576784384,0,1,1
3297050,1177652884583981056,0,1,2
1853172,1174076501937053697,-1,2,1
2626064,1176218334792159232,0,1,1
454703,1171193628473143297,1,1,1
2995286,1176954213865328640,-1,4,2
4448269,1180156303735427072,-1,1,4
3486619,1178088318472507392,0,1,1
2686561,1176414047098593280,0,4,1
2420495,1175696749161308160,0,3,1
1357882,1172902895248924673,0,1,1
2399567,1175654627762745350,0,3,1
2344459,1175419472875794433,-3,3,1
4125637,1179525982673395712,-2,1,1
2819394,1176588794725838849,-2,4,1
2022547,1174454180490166272,0,1,1
3062478,1177123309852528641,-2,4,2
1285476,1172773190659186688,0,1,1
2662309,1176369876098854914,-1,4,1
2452461,1175763089704144898,-1,3,1
2026601,1174469152179990528,-1,1,1
3869108,1178992939902500864,-1,1,3
3203080,1177421589626966016,0,1,2
4084586,1179473601248018433,-1,1,1
1900872,1174232777232986113,0,1,1
1322559,1172826796380884992,-1,1,1
1135908,1172429917633409026,0,1,1
2773076,1176523547814125568,0,4,1
776128,1171821311783579650,-3,1,1
422580,1171161006954962945,1,1,1
3676232,1178586535723245571,-3,1,3
3336964,1177752328046297089,0,1,1
1925530,1174264797631799296,1,1,1
2165864,1174834128468021248,0,3,1
885085,1172029288394235904,-1,1,1
2191951,1174950932917800960,0,3,1
1961710,1174322678301417474,1,1,1
2660220,1176360502299176960,0,4,1
3968194,1179275814342418434,-1,1,1
3938408,1179145288327536641,-2,1,3
3217949,1177475894597709825,-1,1,2
626377,1171491115687481346,0,1,1
990331,1172146203494166529,1,1,1
4591166,1180543752043139072,-4,1,4
189874,1170956253083983873,0,1,1
870694,1171964990716370944,0,1,1
260734,1171014713603497984,-2,1,1
882373,1172025260704747521,0,1,1
1692051,1173698995862081537,-1,2,1
387313,1171128143366823936,-2,1,1
2209960,1174979366507335682,0,3,1
1632131,1173603665548062724,-1,2,1
2315356,1175333826794532864,-2,3,1
2154672,1174805849556099072,-1,3,1
4120149,1179517922680721408,-1,1,1
2161621,1174819690797031424,0,3,1
3866362,1178987602759835648,-1,1,3
1624066,1173587495772180481,-1,2,1
2400270,1175657052414365697,0,3,1
2520032,1176027323302318080,-1,1,1
3802087,1178803971709911040,1,1,3
4130679,1179535489625444352,-4,1,1
2212438,1174987427875819520,0,3,1
1837198,1174049579010002950,0,2,1
2988291,1176946579686559744,-2,4,2
2583113,1176135139027488779,0,1,1
1858022,1174085351666790400,0,2,1
2617400,1176204917587030017,-4,1,1
2596159,1176168082924027907,1,1,1
2437066,1175724712313413632,0,3,1
1157634,1172460760817111040,0,1,1
1796990,1173965988036890625,-2,2,1
938311,1172081399890948096,2,1,1
2108042,1174710752843898880,0,3,1
3874470,1179004254587162624,-2,1,3
3529589,1178229656576827392,0,1,3
2470149,1175823526189772800,2,3,1
3906884,1179083862581874693,-1,1,3
2603542,1176182698362265606,-1,1,1
1891835,1174222900691427328,0,1,1
2526926,1176038616067465216,1,1,1
2213237,1174988897526439936,0,3,1
2578618,1176124179395108867,2,1,1
357851,1171097656661356544,-2,1,1
2103490,1174699922395975687,1,3,1
2297887,1175301422478495744,1,3,1
1068639,1172256397960110081,-2,1,1
2668806,1176385470185558016,-2,4,1
3072145,1177135448906510337,-1,4,2
1403670,1173008590300430343,-2,1,1
2674784,1176395328901263360,-1,4,1
3898386,1179062501260103682,1,1,3
2358026,1175469605755805696,2,3,1
4625569,1180602493757087752,-2,1,4
1420269,1173122748010422272,-2,2,1
1850852,1174072281707868160,0,2,1
540124,1171360900894400513,-1,1,1
2795906,1176556085722980353,-2,4,1
2475185,1175840633623367680,0,3,1
1703054,1173713882973650945,0,2,1
720846,1171722738869907456,0,1,1
2028647,1174483914108395520,-1,3,1
1265313,1172687020449325058,0,1,1
1638844,1173614298607828992,1,2,1
2211433,1174985144005996544,0,3,1
2477812,1175848273724284929,-1,3,1
1797680,1173967665649471489,-1,2,1
3907054,1179084207550808065,-1,1,3
3725953,1178671353932718080,2,1,3
2664377,1176376086231420928,1,4,1
4658636,1180750871178760197,1,1,1
2640354,1176243106867552256,0,1,1
2564121,1176093998747914241,-3,1,1
582260,1171412796120227841,1,1,1
2333601,1175376816439209990,-3,3,1
3382106,1177892307745607680,0,1,1
2289558,1175242437712916480,0,3,1
220253,1170982452090814464,-1,1,1
4462764,1180186843335319553,0,1,4
2514711,1176019198130184194,-1,1,1
1032364,1172209156000010240,-2,1,1
1979217,1174366088727072770,-1,1,1
2312069,1175328289688379393,0,3,1
4081880,1179470067270111236,-1,1,1
4786235,1180982399485779969,0,1,1
1182275,1172498070422118400,3,1,1
4661578,1180755157916753921,0,1,1
1030244,1172206333015334913,0,1,1
2601015,1176178748565184517,-1,1,1
2214884,1174992095809069056,0,3,1
2601260,1176179141034545154,-2,1,1
2535139,1176049007673692161,-1,1,1
1398859,1172996815832199168,-2,1,1
4471496,1180204265337425929,-1,1,4
4224254,1179730558017925121,-1,1,4
683114,1171675818520657920,-1,1,1
922356,1172065995697131521,-2,1,1
4281864,1179816784469397504,-2,1,4
1959685,1174318105109127168,-1,1,1
1953465,1174305971314864133,-3,1,1
223007,1170984806999633920,-1,1,1
3284105,1177625515856973825,0,1,2
2205459,1174971389448601601,-1,3,1
771906,1171813569387782146,1,1,1
2574820,1176114693917827073,-3,1,1
2211941,1174986078354321409,0,3,1
4742118,1180898502924230656,-1,1,1
2602654,1176181341169299456,-1,1,1
526484,1171345167330230272,-3,1,1
2693236,1176424021933666305,-2,4,1
4782179,1180971550247473158,1,1,1
2926185,1176816225982328832,-3,4,2
1396637,1172992164525162497,-2,1,1
2701930,1176437463218302976,-1,4,1
2195219,1174955690021900288,0,3,1
3917280,1179104605218725890,-2,1,3
680404,1171672034180587520,-2,1,1
2445482,1175744178933960705,0,3,1
2664947,1176377648664272896,-2,4,1
1714229,1173735665755971584,2,2,1
1258323,1172651187587313665,1,1,1
1971128,1174347583055175683,0,1,1
472766,1171228595143856128,-1,1,1
4075255,1179461398251872256,0,1,1
850931,1171910367292854272,2,1,1
2014947,1174436779308589056,0,1,1
936658,1172079645421920261,-2,1,1
692118,1171686671492009984,1,1,1
4210218,1179712190804299776,-4,1,4
2301607,1175310253682036736,-2,3,1
4333014,1179888450813796353,-3,1,4
218775,1170981265551581184,-2,1,1
2449147,1175753686552854528,-3,3,1
2783803,1176539715320864771,-2,4,1
708710,1171706303212900353,-1,1,1
2595421,1176166106987421697,2,1,1
4071325,1179456359236026373,-1,1,1
1381099,1172957634649120769,-3,1,1
1677752,1173678449287979013,0,2,1
2081221,1174647847150673921,1,3,1
4053178,1179434536591118336,0,1,1
3277592,1177609547357270017,-3,1,2
4681809,1180782132999983104,0,1,1
2288248,1175219541682638849,1,3,1
2355043,1175461097266192384,0,3,1
1474244,1173220130744164353,1,2,1
204103,1170968354594709505,-2,1,1
4099496,1179492895671357441,-4,1,1
2375076,1175513525214691329,-1,3,1
1868781,1174142725245034496,0,1,1
1154849,1172457459719507968,-1,1,1
629578,1171501435176927232,0,1,1
3960518,1179223264004132864,-1,1,1
1300824,1172794478106689536,1,1,1
2666790,1176381688110297089,-1,4,1
2059131,1174606834767998976,-1,3,1
3987564,1179324861489057792,-3,1,1
1147070,1172444556047945728,-1,1,1
989820,1172145325911552000,-4,1,1
769172,1171808549330194432,1,1,1
2470969,1175828568800186369,-1,3,1
1473967,1173219570271817734,1,2,1
1260929,1172660326309007360,0,1,1
1907725,1174243234450673664,0,1,1
2397430,1175642811082915841,0,3,1
231555,1170992065565605888,-1,1,1
1427775,1173139077123715072,0,2,1
2197012,1174958231598161922,0,3,1
4611398,1180580595069440000,-2,1,4
1383584,1172963092143194113,1,1,1
3431168,1177990514139897856,0,1,1
729087,1171733904270798848,-2,1,1
291308,1171038454479806469,-2,1,1
1427704,1173138953324642304,0,2,1
402702,1171142092862689280,1,1,1
1901957,1174233981623164928,-1,1,1
649542,1171538935815839744,0,1,1
1036006,1172214173171953665,3,1,1
1376143,1172946843162071040,-1,1,1
1321762,1172825379742146560,-3,1,1
1600157,1173546375302275072,-2,2,1
2677910,1176400192171589633,0,4,1
3381138,1177890905526804480,0,1,1
1955180,1174309089813442560,-1,1,1
1895828,1174227131401953280,0,1,1
3391009,1177905396209635328,-1,1,1
2064274,1174616459168948225,1,3,1
2246337,1175072765822550017,0,3,1
3762794,1178742920553406464,-2,1,3
4460190,1180181893779771392,-3,1,4
210875,1170974292936482816,1,1,1
547180,1171369927590240261,1,1,1
379880,1171120460500631552,-2,1,1
4691045,1180794895201648640,1,1,1
2651150,1176276128773890049,-2,1,1
1060811,1172246709491175424,1,1,1
1613764,1173569821822210048,-1,2,1
491659,1171306385142931457,0,1,1
713627,1171711943926800385,0,1,1
4079445,1179467090505416710,-4,1,1
2316810,1175336765273624577,-2,3,1
2428359,1175709032889368576,0,3,1
1288431,1172776799257923584,0,1,1
793777,1171849985928904704,0,1,1
2408003,1175676128511631360,0,3,1
1997797,1174404032024195073,0,1,1
3063750,1177124983178502144,-2,4,2
532342,1171351661132075008,-1,1,1
266160,1171019318882197504,1,1,1
818194,1171878451281874945,0,1,1
1357090,1172900907136225280,-1,1,1
3105437,1177179247544295424,-1,4,2
4354939,1179998581052379137,0,1,4
2617024,1176204280983896065,-2,1,1
3926731,1179123617902280704,1,1,3
2130251,1174757763307712512,0,3,1
2490829,1175887267363209216,0,3,1
642163,1171526271831904258,0,1,1
1966572,1174334110548070400,-1,1,1
194351,1170960437388697602,-2,1,1
3893851,1179051386551640065,-1,1,3
863967,1171931611048435712,0,1,1
2665759,1176379625578123264,-1,4,1
655748,1171550447741669376,-2,1,1
941647,1172084813710467072,0,1,1
4115413,1179511667249614849,0,1,1
4478803,1180221637628764177,1,1,4
3396605,1177914634780729344,0,1,1
1176713,1172488857859842048,0,1,1
2586965,1176144795833700352,0,1,1
3992006,1179331963410419712,-2,1,1
1558568,1173473041701060608,-2,2,1
1703591,1173714638275588098,2,2,1
2144295,1174786886864424967,0,3,1
2135947,1174768358044184576,-1,3,1
2930836,1176823972576583680,0,4,2
2628986,1176222931443171329,1,1,1
176789,1170940619608461312,-3,1,1
3866552,1178987892619784192,-1,1,3
3675574,1178585639954063360,-3,1,3
3274945,1177602845450887169,-3,1,2
690182,1171684547886497792,0,1,1
1909656,1174245392948572160,0,1,1
2561152,1176089289400213504,0,1,1
1127975,1172417147923922945,0,1,1
1418599,1173117040883687424,-2,2,1
1200390,1172542247193255938,3,1,1
2430897,1175713248500494337,-2,3,1
2839696,1176615813664694274,-1,4,1
737040,1171745883010019328,-1,1,1
232583,1170992916480876544,-2,1,1
2648619,1176268072472199168,-1,1,1
1688837,1173694500432220160,-1,2,1
774597,1171818480728989697,-3,1,1
4163852,1179657002521436161,-1,1,4
3687301,1178602677183373312,0,1,3
1468831,1173209962119663616,1,2,1
2382108,1175529946657239040,0,3,1
2424709,1175702825357250560,0,3,1
4264511,1179792906368045057,-1,1,4
3742163,1178710187630350336,0,1,3
4105714,1179500572799569921,-1,1,1
2612034,1176196697044783106,0,1,1
3299541,1177657780070735874,0,1,2
498131,1171314933935554561,-1,1,1
4199562,1179698570431254528,0,1,4
3468517,1178054984358862848,-1,1,1
4443811,1180146688482258951,1,1,4
1960610,1174320202898714624,-2,1,1
2651341,1176276879390773248,2,1,1
1762294,1173890739828350981,0,2,1
551087,1171374946506948609,1,1,1
2550381,1176071724456189957,-1,1,1
238712,1170997987545423872,1,1,1
3881345,1179018699581378560,-1,1,3
4388174,1180043697016246272,0,1,4
4775617,1180958873257164800,-3,1,1
3050315,1177107219051110400,-1,4,2
2676798,1176398435244810240,0,4,1
2995938,1176955014654451713,-1,4,2
2369976,1175501648418025472,1,3,1
3873390,1179002052351008772,-1,1,3
4332053,1179886936128983040,0,1,4
3051986,1177109596999208966,-1,4,2
3484020,1178082128824819715,-1,1,1
232358,1170992735190491136,-4,1,1
232682,1170993010366144512,0,1,1
2215853,1174994105459519489,0,3,1
